UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
7852,52804,"Brandon, Florida",2020-03-18,"Repost from discgolfcenter 

Due to the Covid-19 spread, we are limiting our retail store to less than 10 people, including employees until further notice. We do offer Store Pick up, as well as our Free ShippingÂ https://t.co/ery3Avoio8",Extremely Positive
7861,52813,"Nashville, TN",2020-03-18,"Another reminder that @BradPaisley &amp; @Kimwilliamspais are THE BEST! @WKRN
?? ? 
https://t.co/G2BGz3rlpy",Extremely Positive
7862,52814,Indianapolis,2020-03-18,Me thinking about how gas prices are the lowest in years and we canÂt go anywhere right now. #Irony #Coronavirus https://t.co/3evPgbkHGY,Negative
7863,52815,"New York, NY",2020-03-18,"I donÂt know anymore which are indoor clothes or outdoor clothes but I just wore a bathrobe, @Nike Air JordanÂs and a Speedo @SpeedoUSA to the supermarket and IÂve never felt more alive. #coronavirus",Negative
7866,52818,Arizona,2020-03-18,Whatever stomach bug or post food poisoning nonsense thatÂs taken me over is making me too exhausted to go into a hypochondriac panic about Covid-19. I donÂt know if this is a good thing or not.,Extremely Negative
7869,52821,"Washington, DC",2020-03-18,"1. .@kroger refuses to give paid sick leave to all of its employees Â even though they are on the front lines of this pandemic.

Instead, everyone gets a $25 Kroger gift card.

And they are attacking me for reporting the facts.

https://t.co/S4nhZP3ufo",Negative
7876,52828,Washington D.C. ,2020-03-18,Public service announcement: My local bar @Mortons BETHESDA called to say they are doing take out and delivery to select locations. Prices have been cut. Trying to keep some staff and business. #coronavirus,Negative
7877,52829,"Boston, Mass.",2020-03-18,@kristenvbrown @RebeccaDRobbins HeyÂboth of youÂbe on the lookout for rogue consumer DNA test companies retrofitting to become fake Covid 19 tests. The lack of FDA oversight is frightening. Just saying.,Extremely Negative
7879,52831,"Boston, MA",2020-03-18,"REDUCED PRICES DUE TO #coronavirus 

Hire me: for your assignments/research papers/ Essays/ labreports/ Annotated bibliographies/ spring classes:
My response team is 24/7
I take cashapp/venmo and Paypal https://t.co/hjWVZvUEYo",Neutral
7886,52838,"Wichita, Kansas",2020-03-18,Brad PaisleyÂs free grocery store will deliver to the elderly during COVID-19 outbreak: https://t.co/4AgNYx1rcB #KAKEnews,Positive
7889,52841,Central Texas,2020-03-18,An ongoing oil price war and the weakened economy due to COVID-19 are driving prices down https://t.co/NvlTbwIToj,Extremely Negative
7895,52847,"Colorado Springs/Pueblo, CO",2020-03-18,"CONSUMER ALERT: Scammers are sending phony COVID-19 emails and text messages infecting computers with viruses and ripping-off nervous Americans. Colorado's AG Phil Weiser says ""Do not download, or click the links"" #AlwaysWatchingOutForYou
https://t.co/4qlBRFmL7c",Positive
7897,52849,"Austin, Texas",2020-03-18,Country music star Brad Paisley and actress Kimberly Williams-Paisley are doing their part to make sure Nashville's elderly community is taken care of. ? https://t.co/ifBR39HdyE,Extremely Positive
7900,52852,Worthington/Columbus/Urbana,2020-03-18,"#SupremeSacrificeDay Â For those each day making #sacrifices for us #Military #FIRE #EMS #LEO #ThankYou

Given this #CoronaVirus time - nurses, doctors, health professionals, grocery store workers, truckers, those who have lost their jobs due to all the shutdowns",Negative
7906,52858,"Texas, USA",2020-03-18,"Hey @Walmart ... our local grocery store, @HEB, is offering free delivery right now. It would be an amazing community service if youÂd do the same, especially for those who are high risk for getting #coronavirus. What do you say??",Extremely Positive
7909,52861,"Philadelphia, PA",2020-03-18,"And if you still can't sleep, here are some nice lockdown suggestions from the ADAA: 
https://t.co/goTGcMfJSt",Positive
7910,52862,"Los Angeles, CA",2020-03-18,"All stores (except: grocery stores or pharmacies) should not have open doors. No one needs to buy anything other than essentials right now. CLOSE YOUR DOORS, keep your employees and customers safe! #coronavirus #closeyourdoors",Positive
7912,52864,Florida,2020-03-18,If we protect the airlines bottom line let s make sure we protect passengers too Add consumer protections to ensure full refunds for canceled travel,Extremely Positive
7914,52866,"Florida, USA",2020-03-18,"So, I say this as someone that *works from home all the time* and I do most of my shopping online- the #coronavirus is making me crazy. IÂm great at social distancing but I can no longer avoid people at the grocery and my yogaÂs been cancelled. #namastehome",Extremely Negative
7922,52874,"near Seattle, WA",2020-03-18,Pro tip for surviving the era If you buy cheap grocery store toys on one of your infrequent trips out do not grab anything perfumed My house smells like six different scents of silly putty right now,Positive
7926,52878,"Maryland, USA",2020-03-18,"HIGHLIGHT CLIP from this week's episode of The Boxing Rant podcast: ""Things just got Awkward, a Coronavirus Companion""

A tale from the grocery store during the pandemic pandemonium. #QuarantineLife #coronavirus

Video: https://t.co/W04EWtxUlY 
Audio Only: https://t.co/W5HCzIxZxh https://t.co/kP8wAFRszu",Neutral
7927,52879,"Portland, Oregon",2020-03-18,Why Tech Companies Can Regain Consumer Trust as #Coronavirus Crisis Continues - @eMarketer https://t.co/Wmkng2HwIv,Negative
7932,52884,"Washington, DC",2020-03-18,@BlueYonder_AI  #COVID19 #supplychain risk tracker is one of the things in our #coronavirus resource center dedicated to helping our #retail and #manufacturing customers replenish needed consumer goods faster during this crisis.  Learn more here &gt; http,Negative
7933,52885,"Los Angeles, CA",2020-03-18,"Gas prices could hit 99 cents in some states due to #coronavirus and supplies, expert says https://t.co/UTVtG9IJsT",Neutral
7943,52895,Boston College,2020-03-18,@FTC warns about scams around the federal promise to send households a check: DO NOT pay anything. don't give out your Social Security number to ANYONE.  https://t.co/Q20m88n3lX  #fraud #scamaware #coronavirus  Please share this. https://t.co/0mRUvcbPeC,Positive
7945,52897,Washington DC,2020-03-18,"Telecommuting, online shopping, and streaming video are all good bets as the #coronavirus crisis spreads and changes the way we live our lives. https://t.co/RHaDuszn1e",Negative
7952,52904,"Denver, CO",2020-03-18,"#signofthetimes A brief thread on early morning grocery shopping just outside #Denver amid #coronavirus outbreak:

This was outside my local grocery store a few minutes before it opened at 5. (I wanted to make a quick run when I knew it wouldnÂt be crowded.) This is not normal?? https://t.co/fmFfOIb5hJ",Neutral
7957,52909,Texas,2020-03-18,All that was left in the dairy aisle at the grocery store. #coronavirus #COVID19 https://t.co/lLTWMS5nGJ,Neutral
7961,52913,"Los Angeles, California",2020-03-18,"COVID-19 can live on some surfaces for up to 72 hours, especially hard, nonporous ones like metal and hard plastic. In addition to washing your hands and avoiding touching your face, keep hard Âhigh-touchÂ surfaces clean and disinfected. #COVID-19 https://t.co/numbyNbAbN https://t.co/a7vOqrHcT5",Negative
7968,52920,Texas,2020-03-18,"#Gas prices could hit 99 cents in some states due to #coronavirus and supplies, expert says https://t.co/oXrdoY2oll",Neutral
7969,52921,DC,2020-03-18,A Wuhan lab that identified COVID-19 as a highly contagious pathogen in late December was ordered by local officials to stop tests and destroy samples. Beijing is now scrambling to censor the story https://t.co/3a28zGcPXn,Extremely Negative
7970,52922,Wisconsin ,2020-03-18,"Grocery Delivery and Curbside Pickup Guide regarding to COVID-19:
?? Store hours may have changed
?? There may be more out of stock items 
?? There may be longer wait times

https://t.co/bNsRHkUA3V",Neutral
7971,52923,"California, USA",2020-03-18,We have to work together to stop this panic mode going on right now in the markets and grocery stores! We need to stop being selfish and stop hoarding food if we have hopes of ending this! #coronavirus #coronapocalypse https://t.co/cJBhAH7qcu,Extremely Negative
7972,52924,"San Diego, California",2020-03-18,"$GILD monthly view is calling for much higher prices. It appears that they are well positioned for a #coronavirus vaccine. 

The pros @LancelotPro28 have been riding calls for over 324% as of today. We also played the up and down over the last few weeks. https://t.co/OPN8t3uLQ3",Positive
7974,52926,Commuting through New Jersey,2020-03-18,"N.J. #gas prices may plummet to $1.25 a gallon due to #coronavirus, expert predicts https://t.co/jC3s3NS1dL #njcommute #commuting #driving",Neutral
7981,52933,"Houston, TX",2020-03-18,This morning my mom added me in group text w/15 people I donÂt know to share fitness videos during #selfquarantine I contemplated going to the grocery store &amp; licking a shopping cart as I saw no other way out of the group text. #coronavirus ?,Positive
7983,52935,Kansas City,2020-03-18,"You NEED to go to the grocery store, the bank, GO to places that are essential.   Response
from experts on @KCURUpToDate .
 
More: keep your 6'distance from others. Keep washing hands. Get out for a walk! 
@kcur #Coronavirus",Neutral
7985,52937,"Los Angeles, CA",2020-03-18,"it's not good!

CSPI Releases ConsumerÂs Guide to Restaurant Sick Leave Policies During COVID-19 Pandemic @CSPI https://t.co/qpnBiuSQkJ",Extremely Negative
7986,52938,"Virginia, USA",2020-03-18,"Pre-virus homes market across region sees higher prices, via @InsideNoVA | https://t.co/riV1xbPp5j #realestate #housing #springmarket #coronavirus #covid19 https://t.co/V3K9TY7PBS",Neutral
7987,52939,"Philadelphia, PA",2020-03-18,Good folks at @MANNANourishes putting together meals for people with life threatening illnesses and  canÂt get to the grocery store during this covid-19 crisis. BUT they are short on volunteers with companies canceling. Watch @FOX29philly to learn how you can help! https://t.co/4U0E0ObjOE,Negative
7989,52941,"Houston, Texas",2020-03-18,"COVID-19 has ground some businesses to a halt; however, others are hiring like crazy as they try to keep up with customer demand. From Amazon to Kroger, HEB and more. Full details tonight at 10. #KHOU11  https://t.co/uSqNiNAQgH",Positive
7994,52946,"Draper, Utah",2020-03-18,"Law Zebra, LLC gives consumers advice for COVID-19. When dealing with an emergency situation such as the one we are dealing with now, paying your bills might not be the best thing to do. Watch our latest video to learn more! https://t.co/bVtSFiP4h0 https://t.co/cdkWNcGnmn",Extremely Negative
7995,52947,"Austin, TX",2020-03-18,"@HEB is rationing items so everyone gets food. But tell me how random guy says ""this is what socialism looks like.."" #okboomer, this is nothing to do w/ socialism and everything to do with panic, fear and lack of planning. No more #coronavirus #panicshopp",Extremely Negative
7999,52951,"Michigan, USA",2020-03-18,Stay safe from #scams and #phishing attacks during the coronavirus. Check out this blog post on #coronavirus scams from the Federal Trace Commission. https://t.co/rMD3xiekrQ https://t.co/aPtNaA6Gp1,Negative
8000,52952,"New Jersey, USA",2020-03-18,"Coronavirus Update - Consumer/Bankruptcy: US Bankruptcy Court: Courthouse Entry Protocols and COVID-19 Preparedness

https://t.co/7BbLetAvpq

#Coronavirus #COVID19 #bankruptcy",Neutral
8001,52953,"Washington, DC",2020-03-18,"Finally, Consumer Unit Supervising Attorney Jennifer Lavallee highlights an important gap in the emergency legislation: the Act fails to stop foreclosure auctions, leaving homeowners at risk:  https://t.co/bhLrkqtp1Z https://t.co/3r2q2Ypoi5",Extremely Negative
